open,high,low,close,volume,ema_short,ema_long,rsi,adx,upper_band,lower_band,signal,symbol
105.9,113.0,95.26,106.99,12630664.993,122.07233400184523,133.04259767963777,28.267997156821533,42.196420149778795,160.29855834523678,104.57844165476322,2,SOLUSDTUSDT
120.33,121.13,103.81,105.91,4934346.985,119.58582107848443,131.03277562929424,27.780926023186414,42.5778742283716,159.28952265990287,101.2574773400971,2,SOLUSDTUSDT
122.8,122.85,117.15,120.32,1784381.3,119.69877168179451,130.23923669379096,42.11284825109795,42.59346401546896,156.46148921083756,101.03551078916246,2,SOLUSDTUSDT
117.17,124.0,113.25,122.79,5721072.32,120.17434526921075,129.68744138313977,44.158479813500406,42.90452834425721,152.8134187960984,101.70758120390163,2,SOLUSDTUSDT
117.42,120.94,112.24,117.17,5854867.278,119.71213830471679,128.7602235029072,40.63949358096228,43.267867599626044,148.97635776251505,102.15164223748496,2,SOLUSDTUSDT
126.68,136.21,117.0,117.42,6288908.68,119.35950164245267,127.9202069471363,40.865247145427475,41.01927685772489,145.0590528579582,102.93194714204185,2,SOLUSDTUSDT
124.53,130.55,123.74,126.67,3554277.848,120.48419369745996,127.8275990251262,48.64718380575085,38.935896318327515,143.81238587098377,103.18961412901626,2,SOLUSDTUSDT
124.83,127.81,122.75,124.54,3730628.853,121.10816389785074,127.58407317141315,47.10981227919386,37.11831609754761,142.0640899420643,103.60591005793572,2,SOLUSDTUSDT
124.58,127.08,123.0,124.82,1743775.296,121.67921560587371,127.37932701056772,47.345382669494576,35.43376064068069,139.6962070203861,104.46879297961392,2,SOLUSDTUSDT
129.5,130.54,122.68,124.58,2610065.515,122.12549012804698,127.17196945422937,47.15152667023439,33.3190207243303,138.40232284191666,104.81667715808331,2,SOLUSDTUSDT
138.44,139.05,127.69,129.49,3892191.365,123.25849164680898,127.34367542058276,51.52451862904237,31.630106711891948,137.44150229827918,105.24349770172083,2,SOLUSDTUSDT
137.35,140.22,135.63,138.43,2466162.683,125.5925698549922,128.16488464868775,58.29172165206585,30.20654952500884,138.93467711807818,104.4603228819218,2,SOLUSDTUSDT
143.64,145.49,135.89,137.34,3099523.287,127.39986680037802,128.84452282285903,57.242471324832465,29.496584722022387,140.72254992952324,103.79545007047673,2,SOLUSDTUSDT
141.01,147.48,138.17,143.64,3529958.67,129.8983488310891,129.94048409523984,61.55034904618377,29.0538676771341,143.46521993051059,102.47478006948943,2,SOLUSDTUSDT
132.85,144.96,132.04,141.01,4554131.645,131.60783362630616,130.7604482363332,58.88323071488776,27.658677870277916,145.45770211747683,101.7452978825232,1,SOLUSDTUSDT
128.5,134.06,128.21,132.84,1763485.986,131.79739768379753,130.91448910771592,51.42798046599596,25.81678586021531,145.53664120018396,101.72635879981601,1,SOLUSDTUSDT
128.47,131.84,127.8,128.51,1498168.196,131.2916441939825,130.7363788034407,47.96205736220514,24.04996678921384,145.9661280905751,102.00687190942492,1,SOLUSDTUSDT
127.6,130.18,124.81,128.48,2400422.348,130.85908354875443,130.56923963281545,47.93795181641516,22.65965772909663,146.2107098763077,103.32929012369233,1,SOLUSDTUSDT
135.33,136.12,126.65,127.6,2593287.986,130.35768607971528,130.3492959563106,47.18874164951455,21.533515824347365,146.50550588980576,103.88949411019422,1,SOLUSDTUSDT
125.33,136.08,124.2,135.33,4170497.991,131.12265745206676,130.7182369965839,53.990936745106,20.125903368267732,146.37186512810771,107.01613487189229,1,SOLUSDTUSDT
128.01,128.19,121.76,125.33,3181789.699,130.23147938251805,130.31910833017028,45.77661943919815,18.895629715878417,145.12035167274897,110.10164832725101,2,SOLUSDTUSDT
126.13,130.64,125.55,128.01,2707611.094,129.88971332366913,130.1480632686762,48.05745167447673,17.691834863885592,143.12219505629426,114.30980494370576,2,SOLUSDTUSDT
135.86,136.71,125.21,126.13,2764260.892,129.3112958892585,129.85042895247796,46.57735754223823,17.394568971253356,142.95066763381726,115.06233236618276,2,SOLUSDTUSDT
133.53,136.53,132.44,135.86,1918077.49,130.31878882937258,130.29558236340552,54.40430030631579,17.11870706869666,143.6026209874613,115.71737901253869,1,SOLUSDTUSDT
123.36,136.03,122.98,133.54,3607725.492,130.81435977869987,130.53590959574584,52.43178114195863,16.33893296590576,143.26629773846915,117.69070226153086,1,SOLUSDTUSDT
126.61,128.76,120.76,123.37,2824584.961,129.6690736588999,130.00510147754244,44.76905083866646,15.898703103723179,142.57324611932788,118.97875388067214,2,SOLUSDTUSDT
125.35,131.33,121.22,126.62,4410502.14,129.1999854036845,129.75435321994672,47.413935224122284,15.095620899990243,142.57424620521925,118.97275379478077,2,SOLUSDTUSDT
118.32,128.43,112.0,125.35,6435277.863,128.6076799569638,129.428104833284,46.477300774488704,15.454954945865913,142.53417986210093,119.09382013789906,2,SOLUSDTUSDT
126.52,131.57,115.47,118.32,6654109.331,127.02495996358476,128.60528225304074,41.58072509694446,15.30658266167384,143.17657329042856,117.80142670957143,2,SOLUSDTUSDT
137.01,139.88,125.41,126.51,3909495.652,126.94573535380249,128.45007616022292,48.40105878701489,14.370019212099274,143.1202715974403,118.05072840255968,2,SOLUSDTUSDT
139.39,141.09,135.29,137.01,2135751.393,128.4940837609098,129.084144592799,55.56376014622407,13.648599217692082,143.78997656582794,118.13302343417207,2,SOLUSDTUSDT
143.3,150.88,135.04,139.39,7267412.771,130.1703785669237,129.8475412896287,57.020135877877124,14.04425384117903,143.9560369500881,118.06296304991191,1,SOLUSDTUSDT
146.27,152.9,142.44,143.31,4451879.661,132.19185878739697,130.84476045335992,59.38145295932971,14.604732732151444,145.07396614844,117.54203385155999,1,SOLUSDTUSDT
144.8,149.73,140.18,146.28,4895520.585,134.35926512779744,131.9881115308888,61.12415898809305,14.787634170554933,145.71755721403335,117.16244278596663,1,SOLUSDTUSDT
142.16,147.0,130.66,144.79,10389598.334,135.96399356967476,132.93639956563777,59.739397147066974,13.753222782626757,146.49618789818692,116.76181210181306,1,SOLUSDTUSDT
178.72,179.47,139.21,142.16,11096202.04,136.91722532818633,133.61962922744237,57.27298215666416,15.287723160012353,147.65301208381058,116.53698791618943,1,SOLUSDTUSDT
