open,high,low,close,volume,ema_short,ema_long,rsi,adx,upper_band,lower_band,signal,symbol
0.5583,0.6464,0.5366,0.6315,327515064.6,0.6359793132996079,0.6587071956939738,43.184478845164456,25.36751444459314,0.7322607045337004,0.5739992954662998,2,ADAUSDTUSDT
0.5863,0.6201,0.5528,0.5583,238977888.4,0.6240286497150528,0.6512696256425684,32.209289921943565,26.920115671631578,0.7311618447894872,0.5603681552105129,2,ADAUSDTUSDT
0.5737,0.6055,0.511,0.5864,419069987.9,0.6182396266819677,0.6464644681875633,38.65463264857573,29.042014364461767,0.724785376501638,0.5550646234983619,2,ADAUSDTUSDT
0.6547,0.6553,0.5597,0.5737,166216469.9,0.6113873764232035,0.6410745075810771,36.94495942110013,28.91358199657417,0.7169315817945362,0.5495884182054639,2,ADAUSDTUSDT
0.6603,0.6675,0.6448,0.6547,43762918.6,0.6180508569734798,0.642083803315812,51.63722458519952,28.365742263092198,0.7062844811737679,0.5543555188262321,2,ADAUSDTUSDT
0.6509,0.6717,0.6275,0.6603,126446033.5,0.624550725131406,0.6434331512183445,52.46192876730317,28.235799085646256,0.6923171665025432,0.5621628334974567,2,ADAUSDTUSDT
0.64,0.6576,0.613,0.6508,114219073.8,0.6285890751111897,0.6439788437206894,50.876932791897964,28.415289844229942,0.6826109761244642,0.5671790238755358,2,ADAUSDTUSDT
0.6771,0.7098,0.6348,0.64,168146368.6,0.6303446020171605,0.6436841145561939,49.06218760693322,26.884664396493434,0.6755280750051718,0.5703219249948284,2,ADAUSDTUSDT
0.6618,0.6949,0.6577,0.677,106364321.5,0.637522355552982,0.6461519579224018,54.98604452868654,25.466498248471098,0.6832165489817901,0.56791345101821,2,ADAUSDTUSDT
0.6613,0.6655,0.6296,0.6618,126559978.9,0.6412573777756001,0.647311072150372,52.29541188963416,24.826716882752795,0.6873378295526333,0.5679521704473667,2,ADAUSDTUSDT
0.6733,0.6877,0.6512,0.6612,73774230.6,0.6443254735024309,0.6483398816207148,52.18685549731108,23.569404206728848,0.6907561251117301,0.56783387488827,2,ADAUSDTUSDT
0.7062,0.7122,0.6588,0.6732,104353465.2,0.6487677083482107,0.6501813718710321,54.23310209264455,21.995242153973376,0.6959342570464436,0.5672257429535564,2,ADAUSDTUSDT
0.7381,0.7465,0.6895,0.7062,140942745.6,0.6576034455254091,0.6543308998805852,59.3812876522771,21.346537913209175,0.7076840018079252,0.5644259981920748,1,ADAUSDTUSDT
0.7288,0.7444,0.7209,0.7381,78374162.9,0.6699875308291923,0.6605360184079493,63.63920750189274,20.745081277442306,0.7256210631355983,0.5592489368644017,1,ADAUSDTUSDT
0.7447,0.7744,0.7197,0.7287,166873889.6,0.679020218393932,0.6655852022295827,61.590376928450375,20.83899267162108,0.738097579690817,0.5587324203091829,1,ADAUSDTUSDT
0.732,0.7666,0.7209,0.7448,191707229.1,0.6891401847948655,0.6714529650273915,63.74341114145207,20.926082468252428,0.7526152531017254,0.5551647468982746,1,ADAUSDTUSDT
0.7106,0.7452,0.7055,0.732,164891536.5,0.6957340025187324,0.675937930580918,60.82426054404144,20.494936637334867,0.7626447050058265,0.5545052949941736,1,ADAUSDTUSDT
0.7015,0.716,0.6917,0.7107,83791747.2,0.6980364636696967,0.6785128986860351,56.21110949705959,19.65482000445187,0.7676597440738524,0.5546102559261477,1,ADAUSDTUSDT
0.705,0.7161,0.6971,0.7014,58014666.0,0.6985539307974358,0.6802082395241066,54.27552171430389,18.878247298791333,0.7714732499973571,0.5585467500026429,1,ADAUSDTUSDT
0.7179,0.7277,0.7006,0.705,99337577.7,0.6995456337516764,0.6820446662260246,54.92259556795802,18.48093743287371,0.7744053698076901,0.5651746301923098,1,ADAUSDTUSDT
0.7436,0.7554,0.712,0.718,163787969.9,0.7023847670206493,0.6847080242833561,57.27397706750895,18.813007598590882,0.7791919675047759,0.5690380324952239,1,ADAUSDTUSDT
0.7017,0.747,0.7003,0.7436,203333627.3,0.7087255720943957,0.6890703928549594,61.52967987800269,18.690533390943664,0.7781471799728144,0.5886128200271856,1,ADAUSDTUSDT
0.7175,0.7184,0.6816,0.7017,124187049.1,0.7076447148491041,0.6900059193101477,52.34052379307996,17.9266680638978,0.7730138136317655,0.6052761863682348,1,ADAUSDTUSDT
0.7049,0.732,0.7024,0.7175,124793194.3,0.7091609125646265,0.6920425178797663,55.065712495987505,17.594774854122186,0.7620806089788498,0.6305893910211503,1,ADAUSDTUSDT
0.7468,0.7473,0.6936,0.7049,166304049.4,0.708505387554684,0.6929949239627466,52.48816403964082,17.68933843921068,0.7618153255510071,0.635874674448993,1,ADAUSDTUSDT
0.7372,0.7594,0.7309,0.7468,134638523.2,0.714396866392425,0.6969804851506913,59.30919496961656,18.080896783946972,0.7668350013743802,0.6395049986256199,1,ADAUSDTUSDT
0.703,0.7514,0.6963,0.7373,200723012.3,0.7179204254089749,0.6999671158802697,57.30055857573153,17.220687916089886,0.76801654905486,0.6469734509451399,1,ADAUSDTUSDT
0.736,0.742,0.6909,0.703,264883435.2,0.7156249753460557,0.7001917739632126,50.63298213980075,16.249275298973533,0.7627611577632104,0.6585288422367895,1,ADAUSDTUSDT
0.724,0.77,0.7111,0.736,272406998.1,0.7187595945235856,0.7028442351511228,55.944446946834454,16.126170595691157,0.7644227670176436,0.6627672329823564,1,ADAUSDTUSDT
0.6711,0.7444,0.6471,0.7241,418368477.7,0.7195811953661109,0.7044187362510397,53.70069409018034,15.712842756708222,0.761767469968917,0.6716525300310829,1,ADAUSDTUSDT
0.7216,0.7786,0.6582,0.6712,452130529.1,0.7121379345405554,0.7019580891213331,45.05074744212959,14.724295249318889,0.7599550067259307,0.6744649932740693,1,ADAUSDTUSDT
0.8052,0.8176,0.709,0.7215,341584369.9,0.7135782523035469,0.7034056380753083,52.83090004618664,14.650324263294658,0.7573093667851785,0.6819406332148215,1,ADAUSDTUSDT
0.818,0.8392,0.7931,0.8052,195763913.6,0.7276739057953089,0.7109459611808411,62.376928603407485,14.994725922373329,0.7770218445189974,0.6721281554810026,1,ADAUSDTUSDT
0.9065,0.9206,0.8064,0.8181,789791963.0,0.7415856125960306,0.7188832973896676,63.59962854373581,16.544702908059527,0.794903511968835,0.6622464880311649,1,ADAUSDTUSDT
0.9741,0.9886,0.8854,0.9065,426709138.1,0.7669570568120259,0.7327808309163589,70.64095927684843,18.713791935737103,0.8395179328338971,0.635412067166103,1,ADAUSDTUSDT
0.9409,1.0278,0.9136,0.9741,684542897.2,0.7988252019178681,0.7506563249225545,74.67529821918558,21.073077916464957,0.894110854109624,0.603749145890376,1,ADAUSDTUSDT
0.8577,0.9562,0.7576,0.9409,1103033777.6,0.8206828631612729,0.7647484490023653,69.61572437664111,20.22052351518619,0.9265702735575978,0.5921797264424022,1,ADAUSDTUSDT
1.1349,1.1747,0.8228,0.8578,1410346466.6,0.8263931919056924,0.7716411564836716,58.864915915362744,21.36059800751079,0.9376145235824473,0.5958454764175527,1,ADAUSDTUSDT
0.6593,1.1488,0.645,1.135,1462027409.9,0.8738711623817397,0.79855662637377,73.54260632294834,20.406457690220584,1.019910297192034,0.556909702807966,1,ADAUSDTUSDT
0.6328,0.677,0.6252,0.6593,101845318.3,0.8408602143230105,0.7882413207164537,44.31794217303487,19.333828181633606,1.0217389543830118,0.550511045616988,1,ADAUSDTUSDT
0.6451,0.6466,0.5801,0.6328,258110432.8,0.8088509505810089,0.7767271488115312,43.285999973316954,17.986295297671045,1.0252060222301205,0.5385239777698795,1,ADAUSDTUSDT
0.6475,0.6798,0.6263,0.6451,119338095.8,0.783658496645469,0.7669769896403066,43.93850577276033,16.970296013512698,1.0270718084530635,0.5268081915469366,1,ADAUSDTUSDT
0.6832,0.6954,0.6312,0.6474,188683060.2,0.7626956510077046,0.7581194348521357,44.06809268275807,16.17190378192467,1.0287055444429887,0.5197444555570112,1,ADAUSDTUSDT
0.6816,0.695,0.6302,0.6832,314619948.7,0.7504655508526732,0.7525698470853109,46.15443828668373,15.419679755406152,1.0289513141441917,0.5160686858558083,2,ADAUSDTUSDT
0.7698,0.7774,0.67,0.6816,187852768.2,0.7398708507214927,0.747312821375288,46.07172358247428,15.490963588102634,1.0292120624566077,0.5134779375433922,2,ADAUSDTUSDT
0.7733,0.7883,0.7596,0.7697,68066469.6,0.7444599506104939,0.7489711309030445,51.25214802724036,15.652721008165766,1.0301141983975883,0.5148658016024117,2,ADAUSDTUSDT
0.7622,0.7845,0.7571,0.7734,70048824.6,0.7489122659011871,0.7507806767620782,51.46302637808103,15.76977981308861,1.0314130544030309,0.517176945596969,2,ADAUSDTUSDT
0.8036,0.8187,0.7501,0.7621,176129521.6,0.7509411480702353,0.7516191451500723,50.7410919967934,16.20243749933519,1.0323733309597536,0.5221266690402464,2,ADAUSDTUSDT
0.7737,0.8111,0.7703,0.8036,123013598.3,0.7590425099055836,0.7554695788426595,53.33044013148497,16.604146020559426,1.0352685053364867,0.5259914946635134,1,ADAUSDTUSDT
0.7542,0.7761,0.7328,0.7738,118560241.8,0.7613128929970323,0.7568273878172773,51.24724920967824,16.409899294246273,1.036465091967617,0.529764908032383,1,ADAUSDTUSDT
0.8089,0.814,0.7351,0.7541,173068755.8,0.760203217151335,0.7566253590900716,49.860663856359686,16.637037925987613,1.0358176906876952,0.5387023093123047,1,ADAUSDTUSDT
0.7714,0.8291,0.7705,0.8089,193681003.3,0.7676950298972834,0.7604975547130292,53.619957156935904,17.00668153177653,1.0384767548905596,0.5447832451094403,1,ADAUSDTUSDT
0.7811,0.7893,0.7615,0.7714,62651373.5,0.7682650252977015,0.7613051432528047,50.8123747258272,17.198234792651974,1.0368547982604526,0.5430252017395474,1,ADAUSDTUSDT
0.7997,0.8141,0.7745,0.7811,72649439.8,0.7702396367903628,0.7627714289377822,51.51950310284057,17.65822830255391,1.034687363327348,0.541492636672652,1,ADAUSDTUSDT
0.8107,0.8293,0.7891,0.7998,144880343.5,0.7747873849764607,0.765514286053502,52.92455196537747,18.25683345671062,1.0234200159454008,0.5420899840545993,1,ADAUSDTUSDT
0.7998,0.8309,0.7693,0.8107,148408733.0,0.7803124026723899,0.7688613759754648,53.76567297421597,18.432354650501452,0.999276470910669,0.549893529089331,1,ADAUSDTUSDT
0.7782,0.8079,0.7448,0.7997,271335009.3,0.7832951099535607,0.7711457184958008,52.741513753063074,18.13583808035626,0.9793761257935629,0.5556738742064371,1,ADAUSDTUSDT
0.7121,0.8213,0.7101,0.7781,364029512.7,0.7824958622683975,0.7716608504590748,50.699259726838285,17.24687928992973,0.9714097419058387,0.5556702580941613,1,ADAUSDTUSDT
0.6815,0.7245,0.6632,0.7121,168781925.4,0.771665729611721,0.7672489356102544,44.969339835477676,16.352232715966355,0.8622035718970057,0.6225864281029944,1,ADAUSDTUSDT
0.7006,0.716,0.6503,0.6814,145972643.5,0.7577786942868409,0.76088975519468,42.55984451027307,15.714697459924542,0.86059966695085,0.6264003330491501,2,ADAUSDTUSDT
0.7072,0.718,0.6815,0.7005,106440011.1,0.7489665874734808,0.7564164399950741,44.55045920205631,15.086533057640937,0.8545205011137124,0.6392494988862877,2,ADAUSDTUSDT
0.7052,0.7532,0.6902,0.7072,206190185.9,0.7425409586314068,0.7527707777732168,45.267009848307985,14.140769011951885,0.8489333150849515,0.6510466849150486,2,ADAUSDTUSDT
0.7325,0.766,0.6978,0.7052,187578647.3,0.7367961957650365,0.7492470164566822,45.07973898729162,13.480884564934696,0.8426166056857511,0.6631433943142488,2,ADAUSDTUSDT
0.744,0.7764,0.7251,0.7325,174717874.3,0.7361352425704155,0.7480064967191502,48.228204641774575,13.048305399684319,0.8398456621275832,0.6708443378724167,2,ADAUSDTUSDT
0.8121,0.8198,0.715,0.7439,336202720.8,0.7373298206365054,0.7477023117769909,49.52936850682722,13.350844167293488,0.8361779618878414,0.6807420381121586,2,ADAUSDTUSDT
0.8051,0.8245,0.506,0.812,1336951229.5,0.7488175405385815,0.7524651034972138,56.55388810310427,14.143104485105852,0.8416319398632837,0.6795180601367163,2,ADAUSDTUSDT
0.8947,0.9113,0.7513,0.8052,340523726.6,0.7574917650711075,0.7563713921270498,55.71994758887953,13.658389705063414,0.845384571616297,0.6789454283837032,1,ADAUSDTUSDT
0.9428,0.9576,0.8875,0.8948,88384785.8,0.7786161089063217,0.7666253630806017,63.3820858926542,12.717521613991046,0.8701302126712462,0.6674697873287538,1,ADAUSDTUSDT
0.9595,0.9837,0.9347,0.9429,113818765.2,0.8038905536899645,0.7796827435931497,66.71212743156188,12.145919625072038,0.9018353022126939,0.6496946977873062,1,ADAUSDTUSDT
0.9398,0.9886,0.9363,0.9595,86721138.9,0.827830468506893,0.7930025403640275,67.80044008931029,11.673132288928455,0.934381222455319,0.6357187775446811,1,ADAUSDTUSDT
0.9168,0.9603,0.9018,0.9399,135142289.7,0.8450719348904479,0.8038838336703958,65.09434191947258,10.901622383351071,0.9573084681157676,0.6313715318842325,1,ADAUSDTUSDT
0.9346,0.9684,0.9031,0.9169,124707222.9,0.8561224064457635,0.8122554015466628,61.9686955779154,10.169291739848665,0.9712155772697675,0.6282644227302325,1,ADAUSDTUSDT
0.953,0.9587,0.8568,0.9345,257950415.8,0.8681804977618,0.8213105569876507,63.41631230442687,10.008086444672848,0.988475391792686,0.6273146082073139,1,ADAUSDTUSDT
0.9766,1.0003,0.9515,0.953,73197919.3,0.8812296519522922,0.8310653305441209,64.9275147787803,9.314222537003275,1.0072287731951741,0.6257512268048263,1,ADAUSDTUSDT
0.9712,0.9919,0.9642,0.9766,56721656.8,0.8959020131904012,0.8418456764297415,66.81096751007013,8.669930849627944,1.0281600480698063,0.6224999519301935,1,ADAUSDTUSDT
0.9867,1.01,0.9636,0.9712,124426928.3,0.9074863188534164,0.8514274781756866,65.93841191473459,8.334925763155121,1.045711374757152,0.6209986252428481,1,ADAUSDTUSDT
0.9827,1.0118,0.9512,0.9867,192569354.5,0.9196730390298139,0.8614476649774876,67.26014780524844,7.82667787711464,1.0645651944919368,0.6208448055080632,1,ADAUSDTUSDT
1.0059,1.0199,0.9759,0.9827,147886319.8,0.9293694945636887,0.8704293194235997,66.54253184678306,7.484094174506237,1.0807250197550369,0.6251449802449635,1,ADAUSDTUSDT
1.0095,1.0288,0.9508,1.0058,303337850.2,0.9411280338615826,0.8804567772440738,68.62444387793411,7.157257673534533,1.095067440961643,0.6401725590383573,1,ADAUSDTUSDT
0.993,1.1014,0.9594,1.0094,464297968.4,0.951631413267493,0.8900081270778462,68.94872668215648,7.55730970515519,1.1025176759601805,0.6655223240398197,1,ADAUSDTUSDT
1.1044,1.152,0.9636,0.993,560820593.6,0.9579958112263403,0.8976371547017095,65.621337529808,8.567859338559508,1.1048611048511972,0.6924288951488027,1,ADAUSDTUSDT
1.1331,1.1466,1.0482,1.1045,256781980.9,0.9805349171915188,0.9129603284275087,74.5971763026475,9.50621774184024,1.1236724419819573,0.7133475580180427,1,ADAUSDTUSDT
1.0893,1.1662,1.0854,1.133,276530914.4,1.003991083777439,0.9292595633588044,76.30043683818326,10.623848974307474,1.140804106478688,0.7389958935213121,1,ADAUSDTUSDT
1.0755,1.145,1.0273,1.0892,383249639.4,1.0171001478116792,0.9411070031100041,68.67899791650822,10.5597224260867,1.1446715055306211,0.7707984944693786,1,ADAUSDTUSDT
0.9972,1.09,0.9879,1.0755,384217805.3,1.0260847404560363,0.9510620399166704,66.44340378110883,9.852898275848512,1.1400687604399973,0.8085612395600029,1,ADAUSDTUSDT
0.9444,1.0109,0.938,0.9972,187168513.0,1.0216409342320307,0.9544796665895096,55.353240493782344,9.829544777482248,1.1317871165762095,0.8353628834237902,1,ADAUSDTUSDT
0.9676,0.9938,0.8758,0.9444,288677979.1,1.009757713580949,0.9537330246199163,49.369144969022166,10.581029649974285,1.1159003584528038,0.8651696415471963,1,ADAUSDTUSDT
0.9955,1.0369,0.9613,0.9677,196542136.0,1.0032872961069568,0.9547676153888114,51.84325642738358,10.574254301397314,1.1122248152186278,0.8761351847813723,1,ADAUSDTUSDT
0.9303,1.0176,0.9134,0.9955,146491610.6,1.0020892505520402,0.9577848290637143,54.68829378347259,11.139147344501547,1.112487705717221,0.8811322942827793,1,ADAUSDTUSDT
0.9045,0.974,0.904,0.9303,208259628.3,0.9910447504671109,0.9557489157997355,47.58743833595752,11.771580406040236,1.1135833032609677,0.8771166967390323,1,ADAUSDTUSDT
0.9467,0.9604,0.8798,0.9045,239358339.9,0.9777301734721708,0.9519526998145699,45.09240425018021,12.638080113838587,1.116064229188904,0.871095770811096,1,ADAUSDTUSDT
0.9893,1.0242,0.9079,0.9468,369801375.9,0.9729716852456829,0.951571018346824,49.74473976122076,12.364473949117729,1.1144699559236064,0.8756800440763933,1,ADAUSDTUSDT
1.0934,1.1519,0.988,0.9892,365562839.2,0.9754683490540393,0.9543583503211334,53.95608651030069,12.468620970398787,1.1139920622987902,0.8816279377012098,1,ADAUSDTUSDT
1.0911,1.1162,1.0575,1.0934,181395918.9,0.9936116799688024,0.9646577317788272,62.31412905323653,12.565328532772924,1.1261850674673288,0.883474932532671,1,ADAUSDTUSDT
1.0707,1.115,1.0521,1.0911,171630835.3,1.008609883050525,0.9740238257211363,62.04640108359354,12.573035539951366,1.136749555746276,0.884360444253724,1,ADAUSDTUSDT
1.0894,1.1144,1.0565,1.0707,168969002.6,1.0181622087350597,0.9811850238158669,59.60047163287758,12.580192021990237,1.1429654126606885,0.8880945873393116,1,ADAUSDTUSDT
0.9612,1.1194,0.9569,1.0894,388427400.9,1.029121868929666,0.9892009479776546,61.11375232451336,12.205895230524838,1.1512767647840345,0.8900532352159655,1,ADAUSDTUSDT
0.9222,0.9828,0.9222,0.9612,194982188.5,1.0186723506327942,0.9871268036830135,47.874139648222595,12.271864769383752,1.1517783489570845,0.8874016510429155,1,ADAUSDTUSDT
0.845,0.9355,0.838,0.9222,171861317.3,1.0038304505354412,0.9823174108176052,44.7015071982304,13.204034491193598,1.1542004881467023,0.8766195118532975,1,ADAUSDTUSDT
0.8616,0.8791,0.8397,0.8451,107355712.5,0.9794103812222964,0.9721531581644492,39.174425655199826,14.069618446941435,1.1646330192329664,0.8497569807670332,1,ADAUSDTUSDT
0.859,0.9048,0.8296,0.8615,168318692.6,0.9612703225727124,0.9639566279300456,40.849770797177094,14.449671299407072,1.170381345423509,0.830858654576491,2,ADAUSDTUSDT
0.8895,0.9123,0.851,0.859,105900380.7,0.9455364267922951,0.9561820628981903,40.665893026351235,14.677579182909323,1.1617498612352029,0.8149401387647972,2,ADAUSDTUSDT
0.8771,0.9,0.8662,0.8895,79029125.6,0.9369154380550189,0.9512426508316577,43.97899653070341,14.889207498379374,1.1412317351175008,0.8111082648824992,2,ADAUSDTUSDT
0.8611,0.9147,0.855,0.8771,134800242.8,0.9277130629696314,0.9457506026219052,42.92947182092073,14.814775215080743,1.1274394238599785,0.8036905761400215,2,ADAUSDTUSDT
0.9176,0.9281,0.8507,0.8611,131074807.3,0.917464899435842,0.9394801876128752,41.55157154492983,14.496152259845463,1.1145606908384393,0.7951293091615604,2,ADAUSDTUSDT
0.9357,0.9403,0.9,0.9176,95106199.7,0.9174856841380201,0.9378594329748844,47.9097385067303,13.970082526309554,1.1101270139895258,0.791602986010474,2,ADAUSDTUSDT
0.9265,0.9507,0.8918,0.9358,165078579.2,0.9203032711937092,0.9377068823841522,49.803982737062164,13.281782413011152,1.1098109112915122,0.7910590887084876,2,ADAUSDTUSDT
0.8835,0.9425,0.8619,0.9264,245984682.7,0.9212412294716001,0.9368693355408817,48.81659424443114,13.153755951278887,1.1078677880724368,0.7888722119275631,2,ADAUSDTUSDT
0.9053,0.9249,0.8589,0.8834,234703947.6,0.9154195018605847,0.9329086440193349,44.47303234203968,13.085560522013056,1.1031203962297496,0.7824096037702504,2,ADAUSDTUSDT
0.95,0.9979,0.8867,0.9052,289558064.4,0.9138472708051101,0.9308561518697546,47.04552377100841,12.670903262471041,1.1026270493771528,0.7803929506228467,2,ADAUSDTUSDT
0.8806,0.9596,0.762,0.9501,594787205.1,0.9194246137581701,0.9322816221016246,51.98005774600712,13.100779369394695,1.1040358099296204,0.7835441900703799,2,ADAUSDTUSDT
0.9682,0.989,0.8475,0.8806,447732655.1,0.9134515962569132,0.9284533537978006,44.9913672874383,13.009052599204646,1.1030582224038632,0.7779017775961369,2,ADAUSDTUSDT
1.0523,1.0602,0.958,0.9681,375972520.0,0.9218590429866189,0.9313901424053709,53.47287723878946,12.283684437127238,1.1009956393500997,0.7778543606499003,2,ADAUSDTUSDT
1.0775,1.1119,1.0418,1.0522,252529517.4,0.9419114979117544,0.9403390207457138,59.87634769494081,12.255810760716292,1.0919291520534435,0.7828008479465567,1,ADAUSDTUSDT
1.0995,1.121,1.0474,1.0775,220525179.7,0.9627712674637923,0.9504990932830684,61.58901824464432,12.33900770076848,1.0886353244484854,0.7847346755515145,1,ADAUSDTUSDT
1.0609,1.1123,1.0389,1.0996,139414086.3,0.9838218417001319,0.96154360489173,63.071835164974395,12.27743217754718,1.0956000111132274,0.7806599888867725,1,ADAUSDTUSDT
1.1213,1.1332,1.0431,1.061,138860581.3,0.9956954045154962,0.9689107452701203,58.802065738212484,12.494719583764116,1.0891292363187797,0.7842907636812204,1,ADAUSDTUSDT
1.1231,1.1308,1.0774,1.1213,180296167.7,1.015019188436189,0.9801988382130744,63.014343300097714,12.696486324981922,1.1169649494920098,0.7724650505079899,1,ADAUSDTUSDT
1.0869,1.1819,1.0728,1.1231,338015830.6,1.0316470055998521,0.9907841094565504,63.13551177061232,13.54673703219352,1.1432521579270607,0.7662678420729392,1,ADAUSDTUSDT
1.0215,1.115,0.9718,1.0868,361950376.3,1.0401320816614135,0.9978963976449541,58.94180080332723,12.652791542977683,1.1566526760829234,0.7770373239170765,1,ADAUSDTUSDT
1.0035,1.0378,0.91,1.0215,628873381.3,1.0372656075596576,0.9996448126342168,52.22181998807754,12.475133474045755,1.1596391392468928,0.7900508607531072,1,ADAUSDTUSDT
1.1936,1.1936,0.91,1.0034,618530935.0,1.032055514088941,0.9999229746613119,50.50307083971213,12.678015713813663,1.1593202540829184,0.8048097459170813,1,ADAUSDTUSDT
